mkg-q12q9-9-7,        -320.8025650539572, -2.666983390E-01,-2.718893780E-01,-2.350489810E+00
mkg-q12q9-9-11,        -320.8257996346768,  4.309699860E-02,-2.841742440E-01,-2.288583850E+00
mkg-q12q9-9-16,        -320.8185901399144, -2.619225010E-01,-2.772008260E-01,-2.299237610E+00
mkg-q12q9-9-20,        -320.8391446639387,  5.617317970E-02,-2.893269800E-01,-2.247313100E+00
mkg-q12q9-9-25,        -320.8310203236353, -2.581061070E-01,-2.813503130E-01,-2.254414670E+00
mkg-q12q9-9-29,        -320.8485441807518,  6.905361720E-02,-2.939580750E-01,-2.208483690E+00
mkg-q12q9-9-34,        -320.8399853441269, -2.547912680E-01,-2.848421730E-01,-2.211801030E+00
mkg-q12q9-9-47,        -320.8486251613760,  9.578587780E-02,-3.023069110E-01,-2.132621440E+00
mkg-q12q9-9-52,        -320.8417075422309, -2.492716140E-01,-2.904619290E-01,-2.126621050E+00
mkg-q12q9-9-56,        -320.8309239829318,  1.102214170E-01,-3.061985030E-01,-2.093770690E+00
mkg-q12q9-9-61,        -320.8273533591685, -2.471633510E-01,-2.926997650E-01,-2.081725310E+00
mkg-q12q9-9-65,        -320.7876006475573,  1.258330570E-01,-3.099527530E-01,-2.052842980E+00
mkg-q12q9-9-70,        -320.7913321081052, -2.457335500E-01,-2.945661230E-01,-2.033308620E+00
mkg-q12q9-9-74,        -320.6852243269410,  1.435904210E-01,-3.135752510E-01,-2.006812860E+00
mkg-q12q9-9-79,        -320.7062859650740, -2.453165550E-01,-2.960173680E-01,-1.977466140E+00
mkg-q12q10-9-2,        -320.8085178251412,  7.011114580E-02,-2.986642900E-01,-2.485426970E+00
mkg-q12q10-9-7,        -320.7971852562117, -3.175071520E-01,-2.408267810E-01,-2.130089210E+00
mkg-q12q10-9-11,        -320.8250094363073,  8.022906700E-02,-3.044700740E-01,-2.429714190E+00
mkg-q12q10-9-16,        -320.8134633284491, -3.094055170E-01,-2.460737650E-01,-2.093646000E+00
mkg-q12q10-9-20,        -320.8378002606419,  8.859538760E-02,-3.090615840E-01,-2.381277440E+00
mkg-q12q10-9-25,        -320.8263022740941, -3.003226370E-01,-2.506607760E-01,-2.061097460E+00
mkg-q12q10-9-29,        -320.8469710569648,  9.606893060E-02,-3.129769380E-01,-2.335579240E+00
mkg-q12q10-9-34,        -320.8358416163538, -2.900714030E-01,-2.549473020E-01,-2.029811540E+00
mkg-q12q10-9-47,        -320.8482248140659,  1.093897640E-01,-3.194405600E-01,-2.245551480E+00
mkg-q12q10-9-52,        -320.8399346828218, -2.653848020E-01,-2.631166900E-01,-1.966928990E+00
mkg-q12q10-9-56,        -320.8327271972888,  1.154327770E-01,-3.221092120E-01,-2.198959240E+00
mkg-q12q10-9-61,        -320.8282754414691, -2.504894100E-01,-2.671591850E-01,-1.933811580E+00
mkg-q12q10-9-65,        -320.7941486032442,  1.211570270E-01,-3.244206650E-01,-2.149504100E+00
mkg-q12q10-9-70,        -320.7975261755403, -2.334199500E-01,-2.712698690E-01,-1.898138010E+00
mkg-q12q10-9-74,        -320.7030329526937,  1.269706110E-01,-3.263517050E-01,-2.093629020E+00
mkg-q12q10-9-79,        -320.7244656794952, -2.132624330E-01,-2.755583310E-01,-1.856828680E+00
